message,label,token,category
в тиньке точно насмерть),FALSE,тиньк,компании
зашёл в лонг с плечом. тинькоф дал только 1 акцию #tsla,FALSE,тиньк,компании
а ветряки от тесла есть?,FALSE,тесла,компании
"алибаба хорош гаситься, для гэпа вверх махни грамм триста",FALSE,баба,сексизм
"рост всегда у яблока после отчета шёл)))) а не после презы  баба тоже ожидает хороший отчёт, а за 4 квартал так вообще наверно будет бомба",FALSE,баба,сексизм
", если кидать бабаки в зеленную энергетику не рискованно, что можно коньки привязать раньше, чем она вытеснит углеводороды?",FALSE,баба,сексизм
"до инаугурации трамп президент, просто хотел выяснить степень профанства, выяснил, спасибо, она такая же высокая, как и у других экспертов пульса)",FALSE,трамп,политика
"крым наш, трамп наш. курс наш.",FALSE,трамп,политика
"байден придет и тех сектор доп налогами обложит, конечно отрастет",FALSE,байден,политика
и до скольки падать будет баба/яблоко?,FALSE,баба,сексизм
"ну кто первым сегодня узнал,те в шоколаде. я вот хотел сегодня алибаба,а чуйка говорит- брось. зато продал в пятницу смит и вессон,а сегодня откупил . анализ-анализ))) фигня все это.",FALSE,баба,сексизм
"баба скаканет до 300, еще половину убытка отобью",FALSE,баба,сексизм
да. если байдена объявят победителем то акции китая пойдут вверх,FALSE,байден,политика
говорят не продлят помощь рынку чтоб шантажировать богачей на выборах.    пока все не пообещать за трампа быть.,FALSE,трамп,политика
походу трампу сделают трам пам пам) его отрыв в джорджии сокращается),FALSE,трамп,политика
точно и может отработать как тесла по началу..,FALSE,тесла,компании
яндекс он такой)),FALSE,яндекс,компании
тесла включит sp500,FALSE,тесла,компании
у баба сегодня отчёт)полезешь?),FALSE,баба,сексизм
а вот вопрос...если закупать и продавать фонды тиньков те что без комиссий?,FALSE,тиньк,компании
"тесла х10 сделала за год, яндекс всего х2.5 но ещё не вечер как говорится",FALSE,тесла,компании
"так же у многих других фирм, яндекс, например. по сути не важно, какую из них брать, они обе равны в цене и дивы по обоим в долларах",FALSE,яндекс,компании
"маловероятно, пятница раз, цб озвучил о снижении продажи валюты два, трамп вероятно проиграл три. отскок к 78 к закрытую торгов более ожидаем",FALSE,трамп,политика
"европа закрывается, соответственно спрос на нефть падает и вообще, очень много неопределённости.  если победит байден,что запросто,нефтянка ещё просядет скорее всего.",FALSE,байден,политика
"они уже давно убежали, еще на навальном",FALSE,навальн,политика
пессимизм,FALSE,пес,другое
тебя сейчас за спам тикерами забанят успокойся уже),FALSE,забан,другое
чертъ руки зачесались спекульнуть,FALSE,черт,другое
вчера вроде. новость отыграла. трамп начал процесс передачи полномочий байдену. врядли успеет накуралесить.,FALSE,трамп,политика
трамп выздоровел...,FALSE,трамп,политика
"кто вообще сказал, что победа байдена поднимет одни бумаги, а трампа -  другие? втирают какую-то дичь, а вы все ведетесь",FALSE,трамп,политика
"https://finance.yahoo.com/quote/%5endxt/components?p=%5endxt красенькие циферки это минус, циферки с палочкой впереди, это красенькие.",FALSE,очко,другое
вы пессимизмом хорошо угощаете,FALSE,пес,другое
в рот? бери!,TRUE,рот,другое
навальный отравлен не продуктами с магнита,FALSE,навальн,политика
"поздравления! а мне терпения не хватило. решил переложить в зелёную энергию, байден же всех победил! ракета улетела..",FALSE,байден,политика
"анализам у лёхи навального? думаю всё хорошо, не волнуйся)",FALSE,навальн,политика
трамп победит!,FALSE,трамп,политика
237 -213 в данный момент  и оставшиеся 6 штатов за трампа.  аляска не в счёт.  трамп должен забирать,FALSE,трамп,политика
"никто не знает. впереди выборы, спекулянты выходят из чата. после выборов (если победит байден и будет хороший ттчетн) ждем ракету. в противном случае придется нырнуть",FALSE,байден,политика
гомосапиенсы?,FALSE,гомо,сексизм
"баба маня, ну та, с 3-его подъезда, сказала что торги будут, и что она никого никогда не обманывала. она у племянника узнавала, а он в цб работает электриком, вхож во все кабинеты.",FALSE,баба,сексизм
"я и не унываю, просто жалко выгоду упускать. на других бумагах по крупицам прибыль собираешь, а тут раз какая-нибудь малинка или баба всё испортит.",FALSE,баба,сексизм
алибаба падает. вот и фонд падает,FALSE,баба,сексизм
рост гомосексуализма в америке,FALSE,гомо,сексизм
"в рф редко встретишь такого открытого гомосексуалиста, как вы",FALSE,гомо,сексизм
"я вообще пост не про инвестиции забабахал :)) просто немного поффтопить, чатик «курилка» :)) а если филосовски-а кому щас легко?)",FALSE,баба,сексизм
а я думаю бабай ушел,FALSE,баба,сексизм
жидовская тварь.,TRUE,тварь,другое
"там 7,9 плиточкой отметили. кто может набирает по полтинничку. фундамент нлрмальный, куда ей деваться!",FALSE,очко,другое
не не я яблочко не хочу???,FALSE,очко,другое
"там не в том месте деньги был , сейчас стал оставлять на всякий случай :) у меня алибаба и нвдио в минус ушло , жду выйти",FALSE,баба,сексизм
"не понел, сори. кто выходит с биржи. баба? !",FALSE,баба,сексизм
умчи меня в свою страну - алибабабию.,FALSE,баба,сексизм
"баба как и писал в своём посте, падение на 250 затем коррекция к 285 и после падаем к 215 и вот оттуда смелая покупка. в тот момент все интернет магазины начнут расти бешено",FALSE,баба,сексизм
что думаешь по акциям али баба? держать или продавать?,FALSE,баба,сексизм
"угомонис ,да уже эээ",FALSE,гомо,сексизм
есть такое. тем не менее тесла странная бумага мягко сказано),FALSE,тесла,компании
"бери выше, после сделки с яши с тиньком скажет, что яша уже его.",FALSE,тиньк,компании
"тесла взлетела до сплита . но судьба человека состоит не только из взлетов, будет и падение!",FALSE,тесла,компании
"натираем тряпочкой железные шары, будем ждать)",FALSE,очко,другое
"если она вниз пойдет, то для меня это будет фиаско и все мои графики в виде чертежей на формате а0 пойдут на помойку!",FALSE,черт,другое
"как раз открыл счет в марте, закупаться было не на что, к сожалению. лучший в портфеле был яндекс +100%.",FALSE,яндекс,компании
яндекс на наждак пока никак не реагирует,FALSE,яндекс,компании
в тинькофф????,FALSE,тиньк,компании
яндекс покупает тинькофф,FALSE,яндекс,компании
скрин с тинька,FALSE,тиньк,компании
а чьи бумаги то продал? тинькоф или сторонних компаний?,FALSE,тиньк,компании
"синема жжёт конечно ? молодец ? баба тоже выстрелит , дело времени ?",FALSE,баба,сексизм
типичный старый гомосек который шортит теслу,TRUE,гомо,сексизм
"алибаба, ей ещё расти и расти  норм для лонга",FALSE,баба,сексизм
как якорь эта баба тянет((((,FALSE,баба,сексизм
"первый раз слышу что алибаба пошла на перехай после объявления об ipo ant group, полезная инфа, приму к сведению",FALSE,баба,сексизм
"я слышал, оттуда петухами возвращаются и уважать никто потом не будет. так что сам аккуратнее там, брат",FALSE,петух,сексизм
"да уж, угомонись, и сиди считай своё копье сам",FALSE,гомо,сексизм
"в связи с победой байдена скоро могут подвергнуть госбанки рф санкциям, пакет санкций пока заморожен, но скоро вопрос снова будет на столе у президента сша.",FALSE,байден,политика
главное что трампа в накажут  не отправили хотя мне по барабану,FALSE,трамп,политика
бедный навальный-новичок решил в политику идти да не дополз? теперь заработанные деньги на простых людях не помогут?,FALSE,навальн,политика
наберите в яндексе запрос о дивидендах по любому инструменту. будет и история выплат и график планируемых.,FALSE,яндекс,компании
"до отчета отросла пепси, на отчёт пофиг, тесла перед презентацией выросла после упала, так и сейчас тесла перед отчетом уже своё дело сделала...",FALSE,тесла,компании
"прекрасно жил тинькофф без яндекса , падение походе чисто на новости этой )  молодцы те, кто докупил",FALSE,яндекс,компании
"баба - это столп китайской экономики, не сравнима с этим мусором, как выясняется...",FALSE,баба,сексизм
"сижу с плечами на 65 тыс зеленых лягушек и не парюсь, алибаба сильная компания)",FALSE,баба,сексизм
"трамп сказал что все будет хорошо, я ему верю",FALSE,трамп,политика
а я вот за трампа,FALSE,трамп,политика
путин тебя вычислили и ввёл налог 15%??????,FALSE,путин,политика
днище тинькофф ? брокер,FALSE,тиньк,компании
"почему большая? минимальная из того, что тинькофф предлагает по моему тарифу",FALSE,тиньк,компании
тесла пойдёт вниз,FALSE,тесла,компании
"трамп слишком честно играет, это политика, тут по-другому надо действовать",FALSE,трамп,политика
"джо байден и постепенно, несовместимые понятия, или он вечно жить собрался",FALSE,байден,политика
а навальному на всех насрать,TRUE,навальн,политика
поседеешь с этим яндексом????,FALSE,яндекс,компании
а вы не из секты чаки-тесла? за негатив тут сектанты могут побить:))),FALSE,тесла,компании
я знаю. но за тот же промежуток времени доходность нетинькофских фондов больше. так зачем замораживать ? если в другом месте дают больше?,FALSE,тиньк,компании
вообще не плохо было бы тинькофф ввести bug bounty (вознаграждения за найденные ошибки),FALSE,тиньк,компании
"дело в том, что чел ушел в убыток, из-за своего решения и хочет, чтобы убыток ему компенсировал тинькофф. это нормально?",FALSE,тиньк,компании
"если б тиньков не лагал так же бы зашла ,два раза переобулась бы )",FALSE,тиньк,компании
"транспорт завтрашнего дня - тесла-и. работает на ишачьей тяге, экологически чистой  ?",FALSE,тесла,компании
"за репост записи про тинькофф получил 500 акций втб, суммарной стоимостью 17,06 рублей ?",FALSE,тиньк,компании
а дальше тинькофф сам поторгует)),FALSE,тиньк,компании
меня тинькофф забанил могу писать не всем,FALSE,забан,компании
а что за прога где можно чертить линии?,FALSE,черт,другое
"смысл таких инвестиций, если купили, оно к чертям улетело вниз все и вы от страха продали? купили, теперь ждите и продавайте только когда отрастет",FALSE,черт,другое
"лучше баба, но тут до 2х недель ожидание роста. можно найти и побыстрее профит",FALSE,баба,сексизм
вечно ты со своей гомосятиной в общей камере...??,TRUE,гомо,сексизм
угомонись уже. жалоба на рекламу и спам тикерами,FALSE,гомо,сексизм
ты все никак не угомонишься),FALSE,гомо,сексизм
да эти тупые поляки ни как не угомоняться...,TRUE,гомо,сексизм
"баба заработает столько за квартал, сколько у тебя за всю жизнь не получится)))",FALSE,баба,сексизм
"сейчас сюрреалистичное время. может и байден с деменцией победить, а трамп потом стать президентом через суд. то, что раньше считалось странным или невозможным, сейчас идёт на ура",FALSE,трамп,политика
"относилась нейтрально, но после его идиотской авантюры с крымом, который нахрен не сдался большинству россиян, зато обвалил курс доллара с 36 рублей, я против путина",TRUE,путин,политика
а по поводу выборов что думаете? байден победил или последнее слово за трампом?,FALSE,трамп,политика
"на мой взгляд дело не только в этом, но и выборах в сша, так как ситуация максимально не ясная и при победе трампа очевидно, что он будет ещё усиленней давить на китай.",FALSE,трамп,политика
"и впрямь, смотри как вниз летит, байден её вон как роняет",FALSE,байден,политика
"дональд трамп, решил переехать на пмж в китай и посвятить оставшуюся жизнь кунг фу.",FALSE,трамп,политика
"конечно пойдет, это же тесла, она к вечеру может 370 стоить, а к концу недели 460",FALSE,тесла,компании
"да такая же херня только в другую сторону , тиньков просто так любит клиентов",FALSE,тиньк,компании
а вы задайте этот вопрос в службу поддержи тиньков. они обязаны вам ответить.,FALSE,тиньк,компании
а чего трампушка наш сказал?),FALSE,трамп,политика
а трамп причём? хочет успеть нагадить за последние 2 месяца,FALSE,трамп,политика
путина друг в долгах)),FALSE,путин,политика
"здесь опубликован алибаба, прошу его обсуждать и комментировать",FALSE,баба,сексизм
"доброе утро, . касаемо китайских гигантов, например алибаба, как на ваш взгляд - будет рост? или влияние антимонопольного закона может он может зацементировать акции на текущем уровне?",FALSE,баба,сексизм
не баба. смотрите фото. китайская бумага джони упала вчера на -25% и ни чего страшного. она восстанавливается. а наша баба нет,FALSE,баба,сексизм
или маск повез трубы на теслах к новому арендатору)),FALSE,тесла,компании
"хорошо такое хорошо, и что такое тесла короче",FALSE,тесла,компании
тиньк не даст ни по$8 ни по$3.,FALSE,тиньк,компании
"?захотелось почитать книгу алибаба: дом, который построил джек ма?",FALSE,баба,сексизм
с маржиналкой можно на разнице в 1 доллар заработать в течение дня ооочень прилично. а сегодня баба много раз туда сюда сходила уже,FALSE,баба,сексизм
"жека, что думаешь о алибаба?",FALSE,баба,сексизм
"в тиньке как движуха начинается, ежедневно  все всегда пропадает у всех... совпадение? не думаю...",FALSE,тиньк,компании
???????????????это крах тиньки,FALSE,тиньк,компании
"скажу тебе честно, джоны даже не знают о существовании тинька и биржи спб. у них премаркет открылся в 04 утра по нью йорку и там сами джоны и торгуют, а мы с ними тока в 15:30 соединяемся",FALSE,тиньк,компании
"хз, но россии ни тот ни другой не коснется, разве что навальнят еще подбросят.",FALSE,навальн,политика
навальненок ты! почти все наоборот...,FALSE,навальн,политика
байден однозначно,FALSE,байден,политика
самое прикольное что информация об успешности вакцины вышла в аккурат после победы байдена,FALSE,байден,политика
ну вся надежда на завтрашний откуп и победу трампа)),FALSE,трамп,политика
"хрень какая-то, выигрывает байден, начнёт продавливать локдаун. в чем смысл покупать акции?",FALSE,байден,политика
"до значений нашей сессии, как минимум. похоже на амд вчера, так упала еще ниже чем начала роти",FALSE,рот,другое
"13 будет однозначно. в оптимистичном варианте потестим 7,5. в пессимистичном отобьемся от 10. линий поддержки по сути нет, тут чисто как фонды и мм захотят так и разрулят, после разгрузки объемов.",FALSE,пес,другое
"когда упадёт)))? &?&@& рот этого казино, ?&@?. в шорты ?@$< сидеть))",TRUE,рот,другое
"с компенсацией меня веждливо послали куда подальше, а смену брокера уже начал, закрываю позиции и пока тинькофф",FALSE,тиньк,компании
"я сам отказался от подписки яндекса, мне там ничего не надо. но вот combo за 99 руб мес полностью устраивает.",FALSE,яндекс,компании
хз  у тинька глюк со вчера. я вечером вчера брал.,TRUE,тиньк,компании
"послушал трампа затем байдена, сделал вывод: трампа интереснее слушать! это раз, второе: грамотна поставлена речь, добрый мужик, видно сразу)",FALSE,трамп,политика
"навальный и меркель, тоже при делах) а вообще всё зло от обамы",FALSE,навальн,политика
"ну да ) с этим расчетом я как типичный хомяк сижу поуши в сбере ?, а новости на утро очень плохие , особенно то что трамп короной заболел ?",FALSE,трамп,политика
есть всякие нехорошие люди которые подталкивают других к необдуманным поступкам. типа щас баба в ад полетит... и кто тльпугается и сливает,FALSE,баба,сексизм
"бояться надо индюков! у них ещё зачастую характер похуже, чем у петухов... ?",FALSE,петух,сексизм
поехала вниз баба,FALSE,баба,сексизм
что не так с доходностью?)тесла на 7$ просела?)днем плюс был)такой бред пишешь.,FALSE,тесла,компании
а это не тех по-твоему? (это такой же ритейл как тесла автопромм),FALSE,тесла,компании
"на vc же был прекрасный пост про акции hertz в приложении robinhood и chk в тинькове, а так о том как в штатах перепутали китайскую компанию с другой и скупили её акции)",FALSE,тиньк,компании
"черт, по цене этого баяна можно неплохой портфель собрать",FALSE,черт,другое
увидишь позже и это убавит твою спесь ) )),FALSE,пес,другое
так не пестрил рынок на той неделе,FALSE,пес,другое
на верх к концу следующей недели сходим если байден не подкачает на 430 !!!,FALSE,байден,политика
"зачем тогда нам путин, если амеры с хохлами все решают?",FALSE,путин,политика
"трамп говорил, что за 3 дня до выборов он сможет выбить поддержку фондовому рынку. там посмотрим.",FALSE,трамп,политика
не из-за отчёта баба полилась разве?,FALSE,баба,сексизм
"че как петух хвостом машешь, развыпендривался",TRUE,петух,сексизм
"и ещё хотят миллионерами стать за 5 минут, баба упала, хватай завтра будет 300 ))",FALSE,баба,сексизм
"главное, чтобы в песок не начали закапываться",FALSE,пес,другое
очко оно же не железное...,TRUE,очко,другое
что там путин натворил?),FALSE,путин,политика
что то на трампа все в суд подают,FALSE,трамп,политика
"я не пью, но весьма странно что они к вам еще не приехали. возможно позже заедут, но сейчас мне надо разобраться с байденом)",FALSE,байден,политика
"предлагаю просто вместо них поработать, т.к. видимо эти черти работать не умеют",FALSE,черт,другое
"попробуй , потом расскажешь ), могут и не забанить",FALSE,забан,другое
"а черт знает, если ее шортили,  то будут крыть, тогда возможен рост. но здесь же не стоит забывать про ботов, которые сдержат любой рост или падение, если надо",FALSE,черт,другое
"советую посмотреть мое видео, где я рассказывал о налогах. чтобы в общих чертах хотя бы понимать систему и что вы должны. видео есть на страничке по ссылке в профиле",FALSE,черт,другое
да она все ниже и ниже падает. черти конченные,TRUE,черт,другое
пессимисту ??оптимисту ?? в ноябре ),FALSE,пес,другое
просто ты пессимист)),FALSE,пес,другое
"да, меня эта тварь скосила вообще",FALSE,тварь,другое
я собака,FALSE,собак,другое
"амерам глубоко плевать, кто такие поляки, русские, газпром и путин. амеры делают деньги, чего и всем желают....",FALSE,путин,политика
трамп рстанется,FALSE,трамп,политика
"ничего страшного , я пару годиков подержу . надеюсь байден действительно не будет душить китай ?? ... там и байду за 200+ увидим",FALSE,байден,политика
"раздутая тесла это временно, у меня рука не.подымается её купить. будет реальная цена войду в неё, а пока.это мечты это не моё",FALSE,тесла,компании
да чего огорчаться . тинькоф это просто начало . и все с опытом понимают что это очень дорогое и плохое обслуживание.,FALSE,тиньк,компании
яндекс или мтс,FALSE,яндекс,компании
e?аный рот этого казино!!!,TRUE,рот,другое
"тех анализ в рот может в...е   ть,  особенно когда в позиции шорт, это я уже проходил не один раз",FALSE,рот,другое
"ну у меня были подобные планы на собаку. в 2300 за эту бумагу я верю, но увы, дошла до 2288 и откатили. в любом случае думается мне это слили фондам просто. посмотрим, оправдается ли...",FALSE,собак,другое
"это трамп с госпиталя вышел) у всех эйфория на этом. завтра посмотрим, может усреднюсь и выскочить в безубыток получится",FALSE,трамп,политика
"тот кто хочет заработать, заработает, а кто не хочет тот будет ходить на митинги и кричать путин вор! в надежде что найдется за его глотку спонсор из за океана и спасет его несчастного",FALSE,путин,политика
"новости чекай, тренд поменялся, погружаемся. трамп прекратил переговоры о инвестировании средств",FALSE,трамп,политика
вирус не с проста в китае начался при трампе. @f50af989-609c-4725-bd6f-0d171f421065,FALSE,трамп,политика
тут не кто не сможет сказать с 100% точностью. рынок это как блэкджек)) вот трамп послал всех в опу и рынок обвалился)) и кто мог тут из нас всех предвидеть?),FALSE,трамп,политика
трамп ведет,FALSE,трамп,политика
причем тут наша баба и ваши жиды :),FALSE,баба,сексизм
следующая алибаба,FALSE,баба,сексизм
"а как же турция? ещё хотел вчера на эфире написать, что эта баба сильно перегрета + есть основания для большего падения ?",FALSE,баба,сексизм
"отрастет продам половину баба , амазон , нвидиа. надо ещё банки и фарму докупать с биотехами",FALSE,баба,сексизм
да я все больше по зарубежке)) баба вон +40% за лето)) ну его сбер)),FALSE,баба,сексизм
думал баба ) это консервативно ???,FALSE,баба,сексизм
в июне просто был памп от трампа.,FALSE,трамп,политика
"ну конечно,байден даже и не скажет,что трампу помогала и будет помогать хакерская  rашен организейшен...",FALSE,трамп,политика
"трамп никакого отношения к ней не имеет, это французская компания.",FALSE,трамп,политика
байден внатуре делай нормально епт,FALSE,байден,политика
"по 80 брал с копейками, все норм, трамп наш, либо акции вверх, либо рубль вниз ?",FALSE,трамп,политика
нефть случайно не навальный обвалил?,FALSE,навальн,политика
"тинькофф развивается как цифровая платформа, значит в перспективе данные финансовые инструменты появятся",FALSE,тиньк,компании
яндекс на все руки уже стал,FALSE,яндекс,компании
"какая выручка, тесла не зависит от выручки. это же карточный домик который переоценен на два порядка",FALSE,тесла,компании
"алибаба никуда не денется, без вариантов рост будет на 300+. просто если кто такой же нетерпеливый, то хочется ещё больше???",FALSE,баба,сексизм
опять 25. да угомонитесь уже с этими % . они не отражают действительность. и русагро актив далеко не худший,FALSE,гомо,сексизм
"была бы ещё фотка норм,а то какая то баба далеко за 30,такая же страшная как и мой портфель в нефтянке",FALSE,баба,сексизм
трамп - трейдер?,FALSE,трамп,политика
"нет ещё подтверждения, что байден победил",FALSE,байден,политика
"я думаю останется трамп!мне сон приснился,что я была у него на приеме?",FALSE,трамп,политика
а яндекс тем временем растет!,FALSE,яндекс,компании
но яндекс за 2к мы ещё увидим,FALSE,яндекс,компании
классно вышел? с этим тиньком лагучим нормально выйти не получилось,FALSE,тиньк,компании
"чёт как-то хз, ещё и с повсеместным глюками тинька... я близка к тому, чтобы фиксануть свои +10тыс и уйти с богом ? ...но пока сижу...",FALSE,тиньк,компании
"уже допустил ошибку, купил на самой высоте яндекс",FALSE,яндекс,компании
а где тесла в сделках? какая то тайная операция),FALSE,тесла,компании
ты про собаку)?,FALSE,собак,другое
"это да) греф - лучше любых индикаторов) если греф сказал, что рубль будет укрепляться - закладывай хату, машину, соседскую собаку, хватай всё депо и в лонги, лол.",FALSE,собак,другое
я сам шортил с 16.000 закрыл позицию в минус 23 к  я этот полюс рот ...л,FALSE,рот,другое
идет ротация в реальный сектор экономики вроде jpmorgan ее спровоцировали?,FALSE,рот,другое
ссаными тряпками таких гнать!,FALSE,тряпка,другое
"вообще не удивительно, завтра скажут, что вообще у модерны лучше вакцина, к черту пфайзер, и сверху новость, бразилия заказала 500млн доз....",FALSE,черт,другое
"ты глупый, здесь никто себя экспертами не считает, уж я точно. если не интересен комментарий, так иди лесом дядя, а то бабами тут называет, сам подобен ей.",FALSE,баба,сексизм
"вот неугомонный ))), только что сказал, что сделок сегодня больше не будет! удачи! искренне.",FALSE,гомо,сексизм
сдохла баба ((,FALSE,баба,сексизм
"та же тема и риг, пфайзер  баба надоело",FALSE,баба,сексизм
в бан петуха,TRUE,петух,сексизм
вы че никак не угомонитесь))) инвестируйте и будет вам счастье??рынок всегда наказывает шортистов и плечевиков?,FALSE,гомо,сексизм
ваши бы слова да трампу в уши,FALSE,трамп,политика
а так действительно сильный президент в сравнении с обамой  та же клинтон не сделала бы 1/3 того что сделал трамп,FALSE,трамп,политика
после них трамп слетел с президентского кресла...сильная побочка,FALSE,трамп,политика
навальному остался один выход - публичное самосожжение с чудо выживанием с ликом святого алексия путиноборца,FALSE,навальн,политика
да трамп по прогнозам для  айти сектора минус.,FALSE,трамп,политика
уже похоже нет ждём к 9? трамп слабнет но походу скачки продолжатся ещё неделю две,FALSE,трамп,политика
жду тёмную тему на все приложения тинькофф для android,FALSE,тиньк,компании
"классно, купил акцию за 5096, придется ждать 10 дней, чтоб вернули разницу. не буду больше слушать тинькофф и их выгодные акции без убытка.",FALSE,тиньк,компании
"да это шутка если что, но если кто инвестирует по коментам из пульса, то земля его деньгам пухом)))) по компании могу сказать так тесла 10 лет назад тоже 20 баксов стоила)",FALSE,тесла,компании
не было причин для падения как раз таки. заявление трампа на техи вляить не должно. а вот драйверов роста хоть отбавляй.,FALSE,трамп,политика
путин в отставку???,FALSE,путин,политика
че то по ходу застрял в лифте или байден кокнул,FALSE,байден,политика
конечно. стали бы они писать об этом в своей базе знаний и подсвечивать пост «выбор тинькофф» если бы так не считали?,FALSE,тиньк,компании
"почему на закрытии в тинькофф цена 81,2, а на investing 80,79?",FALSE,тиньк,компании
"позвонил в тинькофф, сказал, что нашел эту карту, валялась в метро",FALSE,тиньк,компании
идиии петух,TRUE,петух,сексизм
нам баба все портит уже неделю,FALSE,баба,сексизм
яндекс брала на долгосрое с мыслью что он сходит до 4400-4500 и там я доберу уже фулпак на ближайшие годы. но этого пока не происходит))),FALSE,яндекс,компании
во сколько отчеты нетфликс и тесла?,FALSE,тесла,компании
терминал тинькофф,FALSE,тиньк,компании
"хм, у всех разная информация. говорят байден впереди",FALSE,байден,политика
байден ин траст...,FALSE,байден,политика
или   трамп больше не президент   вакцина не раньше марта   закрываем нах штаты   пакет ? и так денег нет,FALSE,трамп,политика
"честно, не знаю, но впллне возможно, что после окончания распродаж подпросядет) + как мне кажется, вакцина для баба влияет больше в отрицательную сторону",FALSE,баба,сексизм
"вообще, я против спекуляций... но просто такие качели на рынке очень редко бывают, когда все угомонится стану инвестором как планировал)",FALSE,гомо,сексизм
"вопрос полетим ли вниз, на сколько сильно и насколько долго, после победы байдена",FALSE,байден,политика
"да он сидит в приложенном акции продает или покупает сидит, в зависимости от новости)учится у трампа)",FALSE,трамп,политика
"132 средняя. сижу жду. верю, что вырастет к нг. ноуты новые еще должны выйти. поддержка должна быть после выборов. насколько знаю и трамп и байден настроены поддержать apple",FALSE,трамп,политика
"если выгонят с биржи, баба будет стоить 200$.",FALSE,баба,сексизм
"все,  амеры сказали китайцам - ваша баба, вы и поднимайте :)",FALSE,баба,сексизм
блин все такие умные) а баба вниз пошла ?,FALSE,баба,сексизм
"я уже ка баба яга из мультфильма, и есть не могу и спать не могу",FALSE,баба,сексизм
так это баба и постаралась над моим портфелем)),FALSE,баба,сексизм
байден трампа.,FALSE,трамп,политика
"трамп , опять много слов и мало толку:)",FALSE,трамп,политика
за байдена!,FALSE,байден,политика
"байден пообещал легализовать, наверное с этим",FALSE,байден,политика
чаки - навальнёнок?,FALSE,навальн,политика
"более того, трампу выгодно накачать рынок, чтобы если проиграет, он потом «остынет», и байден получит говнятку",FALSE,трамп,политика
